Year,Song Name,Artist,Number of Weeks On Top,Spotify ID
2021,No More Parties,Coi Leray Featuring Lil Durk,20,5A4WcRuy0FFEAC5pAK43oa
2021,Quicksand,Morray,20,4iCZ6Cr76For1TuHUQ90r8
2021,Made For You,Jake Owen,20,3iqKk5wUb8RNSV9zHqq0RG
2021,Track Star,Mooski,20,5hChuUMe5iHfjkXgzj1D4b
2021,Breaking Up Was Easy In The 90's,Sam Hunt,20,4sf2L157iEgAR7yrCNLgSq
2021,Gone,Dierks Bentley,20,7IhfjcaXuXCq20ZiAA7igK
2021,Settling Down,Miranda Lambert,20,53bZYxVbCYm6w1Gx8U64bz
2021,Rapstar,Polo G,20,18vXApRmJSgQ6wG2ll9AOg
2021,Every Chance I Get,DJ Khaled Featuring Lil Baby & Lil Durk,20,1EJIcDYXwSqipW5dFe4uJz
2021,Country Again,Thomas Rhett,20,4oR2cCQGs0Yt0Mgr2diV6V
2021,Single Saturday Night,Cole Swindell,20,6LnIxE8CqkK7faQV76nEHS
2021,Things A Man Oughta Know,Lainey Wilson,20,3S0sk6DSTgesXsUSAEHNr5
2021,Butter,BTS,20,6jjYDGxVJsWS0a5wlVF5vS
2021,Todo de Ti,Rauw Alejandro,20,3rdAz1fbUfZxYgaCviYhRo
2021,Drinkin' Beer. Talkin' God. Amen.,Chase Rice Featuring Florida Georgia Line,20,0rOVgtieEk5SoypbulRiKI
2021,Yonaguni,Bad Bunny,20,2JPLbjOn0wPCngEot2STUS
2021,Late At Night,Roddy Ricch,20,6kksmL4t09IgxhajuVDDxR
2021,Thot Shit,Megan Thee Stallion,20,5zNW5ARjYhJQJz1AChP33n
2021,Woman,Doja Cat,20,6Uj1ctrBOjOas8xZXGqKk4
2021,Wild Side,Normani Featuring Cardi B,20,2vXgyN14LX2zl7JEASw242
2021,If I Didn't Love You,Jason Aldean & Carrie Underwood,20,7IYoh1u7dFM1xIWSEYd5B8
2021,Pepas,Farruko,20,5fwSHlTEWpluwOM0Sxnh5k
2021,Happier Than Ever,Billie Eilish,20,4RVwu0g32PAqgUiJoXsdF8
2021,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,19,0PvFJmanyNQMseIFrU708S
2021,Willow,Taylor Swift,19,0lx2cLdOt3piJbcaXIV74f
2021,Damage,H.E.R.,19,2azM2WRIpQiB9ALfVmYtlW
2021,Lady,Brett Young,19,2fSuoIlA1uTERXunbshSWh
2021,Wasted On You,Morgan Wallen,19,3cBsEDNhFI9E82vPj3kvi3
2021,My Boy,Elvie Shane,19,63QiiGGFUbVJMIG9Pw7Dna
2021,A-O-K,Tai Verdes,19,7wuJGgpTNzbUyn26IOY6rj
2021,I Was On A Boat That Day,Old Dominion,19,7u6kAP26NFU2rwNKjFUpI8
2021,Cold Beer Calling My Name,Jameson Rodgers Featuring Luke Combs,19,67wUHsoXdZ8UOLt6rodpQ9
2021,Memory I Don't Mess With,Lee Brice,19,1zYZs8Vbjhbzx5M3olcRnm
2021,Gyalis,Capella Grey,19,7wpyrkjEgz7W1vNYDxMKrF
2022,Heat Waves,Glass Animals,43,3USxtqRwSYz57Ewm6wWRMp
2022,Big Energy,Latto,43,4pi1G1x8tl9VfdD9bL3maT
2022,Stay,The Kid LAROI & Justin Bieber,40,567e29TDzLwZwfDuEpGTwo
2022,Ghost,Justin Bieber,40,6I3mqTwhRpn34SLVafSH7G
2022,Shivers,Ed Sheeran,38,50nfwKoDiSYg8zOCREWAm5
2022,As It Was,Harry Styles,38,4Dvkj6JhhA12EX05fT7y2e
2022,Cold Heart (PNAU Remix),Elton John & Dua Lipa,37,6zSpb8dQRaw0M1dK8PBwQz
2022,Wasted On You,Morgan Wallen,37,3cBsEDNhFI9E82vPj3kvi3
2022,Super Gremlin,Kodak Black,36,4A8cWXxKfIL3lAyUDzXbCF
2022,Something In The Orange,Zach Bryan,35,3WMj8moIAXJhHsyLaqIIHI
2022,About Damn Time,Lizzo,33,6HMtHNpW6YPi1hrw9tgF8P
2022,Thats What I Want,Lil Nas X,32,0e8nrvls4Qqv5Rfa2UhqmO
2022,Enemy,Imagine Dragons X JID,32,3CIyK1V4JEJkg02E4EJnDl
2022,Woman,Doja Cat,32,6Uj1ctrBOjOas8xZXGqKk4
2022,Numb Little Bug,Em Beihold,32,3o9kpgkIcffx0iSwxhuNI2
2022,Fall In Love,Bailey Zimmerman,32,0rCFRyEy4WXjRXNpO80Dzs
2022,Wait For U,Future Featuring Drake & Tems,32,59nOXPmaKlBfGMDeOVGrIK
2022,You Proof,Morgan Wallen,32,5W4kiM2cUYBJXKRudNyxjW
2022,Bad Habits,Ed Sheeran,31,3rmo8F54jFF8OgYsqTxm5d
2022,She Likes It,Russell Dickerson & Jake Scott,30,4uJDDG8vXJ6fZHtTfrPfMX
2022,Titi Me Pregunto,Bad Bunny,30,1IHWl5LamUGEuP4ozKQSXZ
2022,First Class,Jack Harlow,28,0wHFktze2PHC5jDt3B17DC
2022,In A Minute,Lil Baby,28,31lopd32BkJBTSgYE16c5e
2022,Rock And A Hard Place,Bailey Zimmerman,28,1TE8AAk9koG0UJco6ZAUfx
2022,Whiskey On You,Nate Smith,27,0unNLQbn2xlm2nPcB1pdjS
2022,She Had Me At Heads Carolina,Cole Swindell,27,200x8ONbPfFzByUr3fVz46
2022,Sunroof,Nicky Youre & dazy,27,5YqEzk3C5c3UZ1D5fJUlXA
2022,I Like You (A Happier Song),Post Malone Featuring Doja Cat,27,0O6u0VJ46W86TxN9wgyqDj
2022,'Til You Can't,Cody Johnson,26,4k3lPl8YTKuY8c1HelVnm3
2022,Flower Shops,ERNEST Featuring Morgan Wallen,26,1DbZAffh8GGwW41Q3AU8iC
2022,Me Porto Bonito,Bad Bunny & Chencho Corleone,26,6Sq7ltF9Qa7SNFBsV5Cogx
2022,Vegas,Doja Cat,26,0hquQWY3xvYqN4qtiquniF
2022,Circles Around This Town,Maren Morris,25,13G5xv1wUKvJYbK0wYmioN
2022,Until I Found You,Stephen Sanchez,25,1Y3LN4zO1Edc2EluIoSPJN
2022,I Ain't Worried,OneRepublic,25,4h9wh7iOZ0GGn8QVp4RAOB
2022,Son Of A Sinner,Jelly Roll,25,6ngGiVX91DRmGDH4G5EgeO
2022,Bad Habit,Steve Lacy,25,4k6Uh1HXdhtusDW5y8Gbvy
2022,AA,Walker Hayes,24,6aIrXGmaFqPafbYgxbMUsj
2022,Get Into It (Yuh),Doja Cat,24,0W6I02J9xcqK8MtSeosEXb
2022,Boyfriend,Dove Cameron,24,59CfNbkERJ3NoTXDvoURjj
2022,Late Night Talking,Harry Styles,24,1qEmFfgcLObUfQm0j1W2CK
2022,Jimmy Cooks,Drake Featuring 21 Savage,24,3F5CgOj3wFlRv51JsHbxhe
2022,Moscow Mule,Bad Bunny,23,6Xom58OOXk2SoU711L2IXO
2022,The Kind Of Love We Make,Luke Combs,23,48UKTR66uUOT9LaUvooTNx
2022,Efecto,Bad Bunny,22,5Eax0qFko2dh7Rl2lYs3bx
2022,5 Foot 9,Tyler Hubbard,22,6AqwH2Y9FJwhUE2dCSkw1u
2022,Easy On Me,Adele,21,46IZ0fSY2mpAiktS3KOqds
2022,Industry Baby,Lil Nas X & Jack Harlow,21,5Z9KJZvQzH6PFmb8SNkxuk
2022,Need To Know,Doja Cat,21,3Vi5XqYrmQgOYBajMWSvCi
2022,abcdefu,GAYLE,21,4fouWK6XVHhzl78KzQ1UjL
2022,One Right Now,Post Malone & The Weeknd,21,00Blm7zeNqgYLPtW6zg8cj
2022,Doin' This,Luke Combs,21,6TpyujRefwsflWFXbmjVpj
2022,Sweetest Pie,Megan Thee Stallion & Dua Lipa,21,7mFj0LlWtEJaEigguaWqYh
2022,Provenza,Karol G,21,3HqcNJdZ2seoGxhn0wVNDK
2022,Free Mind,Tems,21,2mzM4Y0Rnx2BDZqRnhQ5Q6
2022,Victoria's Secret,Jax,21,4svaKoxMMP7ImmKrD5hfQu
2022,Broadway Girls,Lil Durk Featuring Morgan Wallen,20,7qTaDOcld0VmBWXnkbUj45
2022,Good 4 U,Olivia Rodrigo,20,4ZtFanR9U6ndgddUvNcjcG
2022,We Don't Talk About Bruno,"Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz & Encanto Cast",20,52xJxFP6TqMuO4Yt0eOkMz
2022,Hrs And Hrs,Muni Long,20,None
2022,Beers On Me,"Dierks Bentley, BRELAND & HARDY",20,19ZzEzb4BVK1wVO4brrmZz
2022,23,Sam Hunt,20,4PuAqZlL1tkidkuxfDlLbF
2022,Never Wanted To Be That Girl,Carly Pearce & Ashley McBryde,20,7yRJMLG9ja0fBVVEmV6vcT
2022,Pushin P,Gunna & Future Featuring Young Thug,20,3XOalgusokruzA5ZBA2Qcb
2022,Never Say Never,Cole Swindell / Lainey Wilson,20,3iYEsBl8NBq1o1j5uY2Noe
2022,Trouble With A Heartbreak,Jason Aldean,20,0P9c1rdCeGAkCeS425KbI5
2022,If I Was A Cowboy,Miranda Lambert,20,6F7UOC6fPWOkPqybOWBHSv
2022,She's All I Wanna Be,Tate McRae,20,7l9IqDtVWJurTvkQHq1BGh
2022,MAMIII,Becky G X Karol G,20,7FlQk2gJ6TBrHHiidvdR2O
2022,To The Moon!,JNR CHOI & Sam Tompkins,20,5vUnjhBzRJJIAOJPde6zDx
2022,Bam Bam,Camila Cabello Featuring Ed Sheeran,20,2DB4DdfCFMw1iaR6JaR03a
2022,What Happened To Virgil,Lil Durk Featuring Gunna,20,7ohROa13QK43JBRqfCmz4P
2022,Bones,Imagine Dragons,20,54ipXppHLA8U4yqpOFTUhr
2022,Ghost Story,Carrie Underwood,20,3MpZM408Ly3jq76tF9OmZu
2022,Damn Strait,Scotty McCreery,20,0gNrujgnSfw4LuSvd0Jbs6
2022,Take My Name,Parmalee,20,7g0Zfd5J6Hzx9M2fRUMuba
2022,Despues de La Playa,Bad Bunny,20,1dm6z1fWB0cErMszU25dy2
2022,Thought You Should Know,Morgan Wallen,20,3Qu3Zh4WTKhP9GEXo0aDnb
2022,Party,Bad Bunny & Rauw Alejandro,20,4tYFy8ALRjIZvnvSLw5lxN
2022,Tarot,Bad Bunny & Jhay Cortez,20,41oY4WCTj5kccfesTVFnvN
2022,Ojitos Lindos,Bad Bunny & Bomba Estereo,20,3k3NWokhRRkEPhCzPmV8TW
2022,Hotel Lobby (Unc And Phew),Quavo & Takeoff,20,2Y1ODFmtvtUbD9pylcxq6y
2022,Like I Love Country Music,Kane Brown,20,3j1xkzTW8owIphkWV51V9s
2022,Running Up That Hill (A Deal With God),Kate Bush,20,1PtQJZVZIdWIYdARpZRDFO
2022,Sleazy Flow,SleazyWorld Go Featuring Lil Baby,20,5cx7vkF8BQ0iOsVpfvZbnz
2022,F.N.F. (Let's Go),Hitkidd & GloRilla,20,1vrFJDrysqmsNAgyjBzx4f
2022,Last Night Lonely,Jon Pardi,20,0k11c8vwyeNSGQex6UMa1v
2022,Glimpse Of Us,Joji,20,2mlNgAeIBnL78ZriXgrRHz
2022,Wishful Drinking,Ingrid Andress With Sam Hunt,20,3HGnIIdHYIbkowzLk8UHbE
2022,Unstoppable,Sia,20,2J2Z1SkXYghSajLibnQHOa
2022,All Mine,Brent Faiyaz,20,3XgGQ1wjo5khvq2UImjyNF
2022,I Hate U,SZA,19,2aJnyNu4PQxQ2lyj5boiMG
2022,Fancy Like,Walker Hayes,19,58UKC45GPNTflCN6nwCUeF
2022,Sand In My Boots,Morgan Wallen,19,0uRrG2jRR5tuifsYIJHEao
2022,Surface Pressure,Jessica Darrow,19,760jhRscwGbIIe1m1IIQpU
2022,Fingers Crossed,Lauren Spencer-Smith,19,4wH7ZoqgETaACS9BlUkvuY
2022,Me Or Sum,"Nardo Wick, Lil Baby & Future",19,2HHLfzE7PkljuqyYU4vwmh
2022,Puffin On Zootiez,Future,19,1qMMYpVatbRITKCfq1gasi
2022,Last Last,Burna Boy,19,57DarSfRMIVRCeDBGW0l5S
2022,Cuff It,Beyonce,19,1xzi1Jcr7mEi9K2RfzLOqS
2023,Snooze,SZA,51,4iZ4pt7kvcaH6Yo8UoZ4s2
2023,Kill Bill,SZA,48,1Qrg8KqiBpW07V7PNxwwwL
2023,Last Night,Morgan Wallen,46,7K3BhSpAxZBznislvUMVtn
2023,Flowers,Miley Cyrus,45,7DSAEUvxU8FajXtRloy8M0
2023,Anti-Hero,Taylor Swift,44,0V3wPSX9ygBnCm8psDIegu
2023,Creepin',"Metro Boomin, The Weeknd & 21 Savage",44,2dHHgzDwk4BJdRwy9uXhTO
2023,Everything I Love,Morgan Wallen,42,03fs6oV5JAlbytRYf3371S
2023,Calm Down,Rema & Selena Gomez,41,0WtM2NBVQNNJLh6scP13H8
2023,Thinkin' Bout Me,Morgan Wallen,41,0PAcdVzhPO4gq1Iym9ESnK
2023,Fast Car,Luke Combs,38,1Lo0QY9cvc8sUB2vnIOxDT
2023,Need A Favor,Jelly Roll,37,07on0OB2cdPt79IFsgdRUy
2023,Love You Anyway,Luke Combs,33,2kYevr8cbIAH2ha8210Bnz
2023,Thought You Should Know,Morgan Wallen,32,3Qu3Zh4WTKhP9GEXo0aDnb
2023,I'm Good (Blue),David Guetta & Bebe Rexha,31,4uUG5RXrOk84mYEfFvj3cK
2023,Something In The Orange,Zach Bryan,31,3WMj8moIAXJhHsyLaqIIHI
2023,Next Thing You Know,Jordan Davis,31,39OclE5hZematADrdfaWvE
2023,Daylight,David Kushner,31,1odExI7RdWc4BT515LTAwj
2023,You Proof,Morgan Wallen,30,5W4kiM2cUYBJXKRudNyxjW
2023,Cruel Summer,Taylor Swift,30,1BxfuPKGuaTgP7aM0Bbdwr
2023,Sure Thing,Miguel,29,0JXXNGljqupsJaZsgSbMZV
2023,What It Is (Block Boy),Doechii Featuring Kodak Black,29,1O8zCu3dLLPxkbGfIsbRgE
2023,Thank God,Kane Brown With Katelyn Brown,27,1brnLTvarI9D1hLP6z2Ar8
2023,One Thing At A Time,Morgan Wallen,27,1rXq0uoV4KTgRN64jXzIxo
2023,Favorite Song,Toosii,27,5Bvhk3wx42kkDEggSQIwqL
2023,Under The Influence,Chris Brown,26,5IgjP7X4th6nMNDh4akUHb
2023,Rock And A Hard Place,Bailey Zimmerman,26,1TE8AAk9koG0UJco6ZAUfx
2023,Players,Coi Leray,26,6UN73IYd0hZxLi8wFPMQij
2023,Dance The Night,Dua Lipa,26,1vYXt7VSjH9JIM5oRRo7vA
2023,Truck Bed,HARDY,26,6CThut6kPrjot0pTJOTEer
2023,Fukumean,Gunna,26,4rXLjWdF2ZZpXCVTfWcshS
2023,Tennessee Orange,Megan Moroney,25,6DLbBlGIOjjEj0dNN25zhZ
2023,Cupid,Fifty Fifty,25,4gXHG9domIKO6FIViDISA4
2023,Religiously,Bailey Zimmerman,25,0bILU0UiNDmA5Ff6whhb2R
2023,Save Me,Jelly Roll With Lainey Wilson,25,30LZU3ReFIndjHLfaahreM
2023,All My Life,Lil Durk Featuring J. Cole,24,6HgWWaMu31KdOpEG5l28BG
2023,As It Was,Harry Styles,23,4Dvkj6JhhA12EX05fT7y2e
2023,Dancin' In The Country,Tyler Hubbard,23,2KtGiBi5CrX2ERPD2PAS34
2023,Die For You,The Weeknd & Ariana Grande,23,4W4fNrZYkobj539TOWsLO2
2023,Ella Baila Sola,Eslabon Armado X Peso Pluma,23,3dnP0JxCgygwQH9Gm7q7nb
2023,La Bebe,Yng Lvcas x Peso Pluma,23,596qBkNP4ezd84Y2mqL2tM
2023,Vampire,Olivia Rodrigo,23,1kuGVB7EU95pJObxwvfwKS
2023,Unholy,Sam Smith & Kim Petras,22,3nqQXoyQOWXiESFLlDF1hG
2023,Just Wanna Rock,Lil Uzi Vert,22,4Ls53fBNVfaXTROBi6X8Hw
2023,Spin Bout U,Drake & 21 Savage,22,2ZL7WZcjuYKi1KUDtp4kCC
2023,"Boy's A Liar, Pt. 2",PinkPantheress & Ice Spice,22,5CCr8msaN3MhgqBoa9yWhH
2023,What Was I Made For?,Billie Eilish,22,6wf7Yu7cxBSPrRlWeSeK0Q
2023,Rich Flex,Drake & 21 Savage,21,1bDbXMyjaUIooNwFE9wn0N
2023,Superhero (Heroes & Villains),"Metro Boomin, Future & Chris Brown",21,0vjeOZ3Ft5jvAi9SBFJm1j
2023,Barbie World,Nicki Minaj & Ice Spice With Aqua,21,741UUVE2kuITl0c6zuqqbO
2023,White Horse,Chris Stapleton,21,1DgtQlVNotingln271ZKCx
2023,Lavender Haze,Taylor Swift,20,5jQI2r1RdgtuT8S3iG8zFC
2023,Escapism,RAYE Featuring 070 Shake,20,5mHdCZtVyb4DcJw8799hZp
2023,Que Vuelvas,Carin Leon X Grupo Frontera,20,5HR7yfhSCeoOHRQN05XnZQ
2023,Bebe Dame,Fuerza Regida X Grupo Frontera,20,0mzsLrUNazBaRfYZfjmpSV
2023,Handle On You,Parker McCollum,20,4reXo2zg1uhEIpUAacDb9C
2023,Wild As Her,Corey Kent,20,3kXH9BQq0TyNliiP1MIE6N
2023,AMG,"Gabito Ballesteros, Peso Pluma & Natanael Cano",20,0FxtC8uFapbpDBliAU3sd6
2023,Dawns,Zach Bryan Featuring Maggie Rogers,20,42TtHTxWk782ZBiqyOi2d1
2023,PRC,Peso Pluma X Natanael Cano,20,2mpoNBkngUEwnaKoBhZ0vl
2023,TQG,Karol G x Shakira,20,0DWdj2oZMBFSzRsi2Cvfzf
2023,Ain't That Some,Morgan Wallen,20,2YVlDlk2zRceefo6XlC6DX
2023,Cowgirls,Morgan Wallen Featuring ERNEST,20,7fveJ3pk1eSfxBdVkzdXZ0
2023,Por Las Noches,Peso Pluma,20,6YWME4xCa5Lm6X1exVMQIC
2023,ICU,Coco Jones,20,3tpI98Yae25hSvhh6mitA9
2023,Eyes Closed,Ed Sheeran,20,3p7XQpdt8Dr6oMXSvRZ9bg
2023,Memory Lane,Old Dominion,20,1nrgBXtczBXNSlqIezjwbR
2023,Fight The Feeling,Rod Wave,20,4aA7Lrm6rLGHx5kRMVb7NU
2023,Search & Rescue,Drake,20,7aRCf5cLOFN1U7kvtChY1G
2023,Princess Diana,Ice Spice & Nicki Minaj,20,0ZxhtATQ0a6EvQNZ0z6NKV
2023,Chemical,Post Malone,20,5w40ZYhbBMAlHYNDaVJIUu
2023,Un x100to,Grupo Frontera X Bad Bunny,20,2yzshFeBIwH8tWIqHEFLeD
2023,See You Again,"Tyler, The Creator Featuring Kali Uchis",20,7KA4W4McWYRpgf0fWsJZWB
2023,Where She Goes,Bad Bunny,20,7ro0hRteUMfnOioTFI5TG1
2023,Karma,Taylor Swift Featuring Ice Spice,20,7KokYm8cMIXCsGVmUvKtqf
2023,Peaches & Eggplants,Young Nudy Featuring 21 Savage,20,1KUZ33cOqk3X4Ezk0aZnVp
2023,Lady Gaga,"Peso Pluma, Gabito Ballesteros & Junior H",20,7mXuWTczZNxG5EDcjFEuJR
2023,Watermelon Moonshine,Lainey Wilson,20,3sYBFUXTv0STUoUINx9Qe8
2023,LaLa,Myke Towers,20,7ABLbnD53cQK00mhcaOUVG
2023,Try That In A Small Town,Jason Aldean,20,5BqI4ugJL5WaPRQ6MlC8Ho
2023,I Know ?,Travis Scott,20,6wsqVwoiVH2kde4k4KKAFU
2023,Nonsense,Sabrina Carpenter,19,6dgUya35uo964z7GZXM07g
2023,Human,Cody Johnson,19,5AihIu9yF3flkw1jFMyfwW
2023,I Wrote The Book,Morgan Wallen,19,7phmBo7bB9I9YifAXqnlqV
2023,Bury Me In Georgia,Kane Brown,19,4EKH0ajMHXTkq4ztWuztVH
2023,Popular,"The Weeknd, Playboi Carti & Madonna",19,6WzRpISELf3YglGAh7TXcG
2023,Meltdown,Travis Scott Featuring Drake,19,67nepsnrcZkowTxMWigSbb
2023,Paint The Town Red,Doja Cat,19,2IGMVunIBsBLtEQyoI1Mu7
2023,Wait In The Truck,HARDY Featuring Lainey Wilson,18,6fDlK6P4s3BVMls9EmfCWI
2023,Bloody Mary,Lady Gaga,18,53jnnqFSRGMDB9ADrNriCA
2023,Dial Drunk,Noah Kahan With Post Malone,18,22VHOlVYBqytsrAqV8yXBK
2023,Good Good,"Usher, Summer Walker & 21 Savage",18,0J1YRLYhTG1MBosjidD7OI
2023,Qlona,Karol G & Peso Pluma,18,5RqSsdzTNPX1uzkmlHCFvK
2023,Lose Control,Teddy Swims,18,17phhZDn6oGtzMe56NuWvj
2023,Heart Like A Truck,Lainey Wilson,17,5DIBVDJOHh7djepAjKHWCO
2023,Yandel 150,Yandel & Feid,17,4FAKtPVycI4DxoOHC01YqD
2023,Trance,"Metro Boomin, Travis Scott & Young Thug",17,5wG3HvLhF6Y5KTGlK0IW3J
2023,Your Heart Or Mine,Jon Pardi,17,7ETjhPaIU4UmHOiimJBZz9
2023,TQM,Fuerza Regida,17,368eeEO3Y2uZUQ6S5oIjcu
2023,Rich Men North Of Richmond,Oliver Anthony Music,17,78Du4CMFgnhdlG33gblkiP
2023,Bad Idea Right?,Olivia Rodrigo,17,3IX0yuEVvDbnqUwMBB3ouC
